tweet_id,text,label
-1.41E+18,@USER @USER @USER @USER will biden ask for a break if meeting with foreign leaders?,FAVOR
-1.42E+18,@USER @USER nope that’s their strategy to ruin our country! #trump2020,FAVOR
-1.44E+18,@USER you gotta love hypocrites!!!! #trump2020 #maga2020 #democratsaredestroyingamerica #byerosie HTTP,FAVOR
-1.45E+18,@USER @USER #trump2020! we have to get these fortniters kids on the right way of america!,FAVOR
-1.46E+18,"@USER i think it was a wash. trump was not allowed to finish answering questions or respond to biden's falsehoods while biden was allowed to prate on with falsehoods, lies, deflection and avoidance. wallace blew it. #presidentialdebate #debate2020 #debate #trump2020  #maga",FAVOR
-1.47E+18,@USER this world is going to sh***t real quick.. #blmterrorists #trump2020 homie,FAVOR
-1.49E+18,@USER stop it @USER    we all know what your trying to do or say!   #trump2020  everyone i talk to in chicago is voting for trump.  paint this city red!,FAVOR
-1.50E+18,"and when he ups the energy, biden just sounds angry, not an inspiring angry. #demdebate",FAVOR
-1.51E+18,@USER love you mr. president! keep doing the great work that you are doing! #trump2020,FAVOR
-1.52E+18,"@USER i see alot of accused accused accused and not heres some facts facts facts....

#trump2020",FAVOR
-1.54E+18,"@USER if you haven’t decided who your voting for on nov.3rd then you ain’t living in #america
#magaforallbutdemocrats
#maga",FAVOR
-1.55E+18,"white silence is violence, potatoes are tomatoes, and other stuff i learned at college for $250k

#trump2020 #sleepyjoe 

HTTP",FAVOR
-1.56E+18,"we need immediate results.
but biden thinks we should allow businesses to sit around figuring out what’s the most profitable way for them to produce and distribute tests and vaccines. is that the best way to take care of people?
no.
#democraticdebate
#demdebate
#coronapocolypse",FAVOR
-1.57E+18,"@USER silence will be no more come 
november 3, 2020, the outcome will speak volumes #silentmajorityrising #trump2020  wisdom over fear 💪🏼",FAVOR
-1.59E+18,"@USER @USER biden's ""...living will."" no truer words. 😂 well written statement. #kag #americafirst #trump2020 @USER @USER @USER",FAVOR
-1.60E+18,yeah trumps going to win because biden sucks. he didnt even answer the covid question he just attacked trump. #debates2020,FAVOR
-1.61E+18,"@USER he's still your president 
#trump2020",FAVOR
-1.62E+18,ya’ll! 🤣💀 #nancyblowout .@USER i know you want to rt this but that’s usually what gets u in trouble 😉 #trump2020 HTTP,FAVOR
-1.64E+18,"@USER where is your mask, sheep? you actually believe that pres trump is trying to sabotage the postal service? every hoax that you and your partisan party has been completely destroyed. grasping at straws. thank god that the rest of the country is smarter than you jennifer. #trump2020",FAVOR
-1.65E+18,@USER basically nullified the whole #joebiden press conference!!! #fridayfeeling,FAVOR
-1.66E+18,@USER @USER @USER lol the world is literally going to watch joe biden shit himself on stage tonight. his brain can’t even handle a fucking staged interview ???,FAVOR
-1.68E+18,"i missed ann dorn’s speech earlier, so i searched it on youtube and now i cannot stop crying. #anndorn #ripdaviddorn #dorn #trump #maga #maga2020 #trump2020",FAVOR
-1.69E+18,"@USER @USER yes
yes 
yes 
he is my president🇺🇸💝🇺🇸💝🇺🇸
#trump2020 
#iranianslovetrump
#iranianfortrump 
#makeamericagreatagain HTTP",FAVOR
-1.70E+18,"just read a few d/sleepy j supporting threads. what a bunch of ill informed, ignorant, hateful people. d's do not understand govt, $, or reality. #wwg1wga #truthseeker #trump2020",FAVOR
-1.71E+18,"@USER @USER @USER yes, it real easy based on the democrat platform of nonsense and move towards socialism at best, more likely communism. but i still don’t like the debate style last night from trump. he losses on demeanor and wins on policy. he should let biden talk - it actually helps trump.",FAVOR
-1.73E+18,the “trump 2020” fireworks must be very triggering to the protesters outside 😂🇺🇸 #rnc2020,FAVOR
-1.74E+18,@USER you have no idea what you’re talking about when it comes to politics!!! #trump2020,FAVOR
-1.75E+18,isn't it amazing that joe biden hides out in his basement while msm does all his dirty work &amp; propaganda for him? they report everything negative on trump &amp; report absolutely nothing controversial pertaining to biden &amp; cover up for him. msm is a big threat for election meddling!,FAVOR
-1.76E+18,"@USER curry breath -not- #racist...

everybody #block &amp; #report @USER #trollhunters  

@USER 
#anonymous former us military on the #trumptrain #trumptrain2020
#nojusticenopeace",FAVOR
-1.78E+18,@USER #antifa anarchists worldwide #blm hijacked by #marxists #ccp #democratruncities democrats refusing to denounce this criminal activity the #democrat party is a criminal party supports our enemies at home and abroad  #media propaganda arm of the radical dems,FAVOR
-1.79E+18,"@USER call to action to ban all liberals who would speak against you! #fakenews at it's finest. these videos should be banned from the entire internet.
#maga #maga2020
HTTP",FAVOR
-1.80E+18,"@USER she disowns corpus christi, texas as her hometown to gain popularity in the begin of her career and lists instead, san antonio, texas as being where she grew up!! nope! try again eva. you have sold out again! #trump2020",FAVOR
-1.81E+18,@USER omg this fool cant even speak let alone know wtf he talking bout .. 🙄🙄#trump2020,FAVOR
-1.83E+18,@USER i really hope the president stays on course and lets biden just wander off into the woods or something,FAVOR
-1.84E+18,@USER @USER as @USER sits behind her keyboard in her mansion throwing stones. @USER would love to hear your thoughts #trump2020 🇺🇸🇺🇸🇺🇸,FAVOR
-1.85E+18,"a very powerful performance by #billieeilish at the #dnc2020... gee #patriots not really sure how we can top that, or the satanic logo, or endless violence...

guess we might as well hang up our #maga2020 hats and call it a night

#sarcasm #trump2020landslide #trump #civilwar2 HTTP",FAVOR
-1.86E+18,@USER might tell pedophile joe they since he separated “wonen@ and “black women” in his ridiculous speech the other night. #trump2020landslide #maga,FAVOR
-1.88E+18,@USER that’s my president!! way better than this awful poor excuse of a man. !! make america great again !! again!! #trump2020 HTTP,FAVOR
-1.89E+18,"#trump2020 #maga
stay the fuck away from the riots. lefty terrorists will kill you, the media will justify and scapegoat you for 'escalating', and twitter will dance on your grave. 
practice self-defense but do not willingly go to these places.",FAVOR
-1.90E+18,biden’s tie looks like something i’d wear to my scene kid 6th grade party,FAVOR
-1.91E+18,@USER here comes the hate rd! thank you for your support of @USER! #trump2020,FAVOR
-1.93E+18,"@USER @USER @USER you hit the bullseye.

""changing trump for biden is the same as shitting in your pants and changing your shirt""

revolution is what we need! we need to change the system.

@USER 

#notrump 
#nobiden 
#neverbiden 
#nevertrump",FAVOR
-1.94E+18,@USER so many people are blinded by their hatred for @USER because of the fake news and schemers they will never realize he might actual be the answer to our problems. just let the man work! #trump2020 #trumpunleashed HTTP,FAVOR
-1.95E+18,"not one comment on @USER ‘s cognitive decline.
not one comment on biden threatening a voter last week.
how are these not even worth a mention? #democraticdebate",FAVOR
-1.96E+18,"showing joe biden with kids is not a good look lmfao 🤣

#dnc2020",FAVOR
-1.98E+18,"@USER in contrast, i think president trump is much better.  the republican right must lead the united states in order for the united states to prevail.  there will be the return of traditional values.  trump will win.",FAVOR
-1.99E+18,"the democrats and @USER believe in the power of the government.  

the #gop and @USER believe in the power of the american people.

#maga #gopconvention2020",FAVOR
-2.00E+18,"@USER he pulled a stunt, but your still a c**t 😁 .. shes literally gonna give a whole new meaning to #orangeisthenewblack and i can't freeking wait 👏 #trump2020",FAVOR
-2.02E+18,"if you vote biden, you don’t care about freedom. #ownit #democrat #republican",FAVOR
-2.03E+18,"@USER stop it.  you know darn well most of those people died because of #democrat governors &amp; nursing homes. and so many had other health issues, states padded the numbers for cash.
put a lid on it #creepyjoebiden you disgust me.",FAVOR
-2.04E+18,@USER @USER president trump will go down in history as the best president ever! #kag thank you president trump!,FAVOR
-2.05E+18,@USER preach it sister! i am so tired of white liberals thinking they know what’s best for our black communities. the amount of hateful slurs used against me simply for supporting trump shows that they care about black votes not black lives. sick of them. #blacksfortrump #maga 🇺🇸💪🏿,FAVOR
-2.07E+18,"@USER respect you but to call biden a decent human being is disingenuous. he lies as easily as trump: lied about not wanting to cut ss, existence of wmd, opposing iraq war. he will veto m4a despite a pandemic. he rolled back bankruptcy protections that created the student debt crisis.",FAVOR
-2.08E+18,"@USER what a joke! with the nation virtually evenly divided, every vote - real or fake or lost, counts more than ever.  #fightvoterfraud #voterfraud #trump2020 have real talks with people and bring them across the aisle. @USER",FAVOR
-2.09E+18,@USER @USER @USER @USER @USER same people who rail against @USER at a podium without a mask. hypocrites!! #trump2020,FAVOR
-2.10E+18,just cause donald trump is awesome #trump2020 🇺🇸 HTTP,FAVOR
-2.12E+18,@USER happy labor day to you and your family. thank you. 🇺🇸🇺🇸🇺🇸#happylaborday #laborday #trump2020 #fourmoreyears,FAVOR
-2.13E+18,"@USER joe biden is a scared little baby.  what a #chicken

what happens when he needs to have a conversation w/ a world leader?  will he run an cry?

what a loser.  democrats are losers for picking him.

#biden2020 #biden2020tosaveamerica",FAVOR
-2.14E+18,"@USER any shiney fluorescent things, please and thank you in advance... picturing these destructive assholes wearing thiscoolasfuckshit 🤣🥰🙏🏼 
#riplefteye  #alllivesmattter #fullmoon 
#2020vision #saveourchildren #saveyourselves #trump2020 
#godwins 🙏🏼 HTTP",FAVOR
-2.15E+18,@USER new account. please follow us if you support president trump 🙏🏻🇺🇸🇺🇸 #maga #trump2020,FAVOR
-2.17E+18,"@USER rich rapists want to be sure they can still hide among the #dnc, so they are looking forward to receiving that confirmation. the dnc can’t wait to assure rapists that yes, not only are rapists welcome in the dnc, but rapists will always succeed have the utmost respect in the dnc.",FAVOR
-2.18E+18,@USER they will do anything and everything to try and get rid of you.  we know the truth.  everyone knows the truth. #trump2020 #foxnewssucks,FAVOR
-2.19E+18,@USER @USER can not blame trump for the deaths. he took advice from doctors. do not forget he closed the us to  china from coming in jan 31. biden said it was xenophobic (that is on the record). pelosi went to chinatown and said trump was racist. deblasio also said he was racist. just own it,FAVOR
-2.20E+18,@USER your still talking about trump? get over it sonnyboy he’s going to win again. #trump2020,FAVOR
-2.22E+18,@USER exactly @USER !!! we all must vote in person for .@USER @USER @USER #trump2020 #maga @USER #kag #trump,FAVOR
-2.23E+18,@USER i think all the ‘lids’ on the biden campaign days is them trying to find the best drug cocktail to allow biden to look sentient.  trial and error.,FAVOR
-2.24E+18,"@USER i'm sure we'll hear the usual blah blah blah hate trump blah blah blah racist trump blah blah russia blah. 
#trumpnowmorethanever 
#kag #maga",FAVOR
-2.25E+18,"joe biden is a massive racist . california was once red . think about before . our new generation needs to look back . i have a mind that goes back 100 years because of what my family and our books have taught me . what is a super predator , joe ??? 🤨 #debates",FAVOR
-2.27E+18,@USER well of course have you see the numbers around the world? is all result of the pandemic ! stop the hate ! #trump2020,FAVOR
-2.28E+18,@USER they pay you? #trump2020 HTTP,FAVOR
-2.29E+18,@USER i have literally never made a comment on this social media platform in my life and will probably be silenced after this one. biden is not competent even when reading a screen. and you’re bashing trump directly and indirectly with your teams questions. ignoring biden’s fails.,FAVOR
-2.31E+18,"@USER i fear you’re right. i pray @USER ‘s 2nd term will put more focus prosecuting the swamp. he definitely exposed it. think what we know now versus election day’16...
#maga #trump2020",FAVOR
-2.32E+18,#happyinternationaldogsday #happynationaldogday #happyinternationaldogday #doggyday and #fourmoreyears for #donaldtrump 😎 HTTP,FAVOR
-2.33E+18,@USER saying trump is racist is hilarious considering joe is actually a racist with documented racist comments. #joebiden #potkettleblack #trump2020landslidevictory,FAVOR
-2.34E+18,"@USER mw’s brain’s obviously squirming feverishly. 
she/he is clearly nuts!
all mentioned reasons were a projection of the dems own collective hive-mind psyche. do they have a mental as well as a spiritual disorder? do they like &amp;honour usa, the constitution &amp; citizens?
#trump2020 🇺🇸🇦🇺",FAVOR
-2.36E+18,@USER vote for law and order in november. 🇺🇸 #trump2020 #lawandorder HTTP,FAVOR
-2.37E+18,".@USER is blaming the violence in dem run cities on trump wanting law&amp;order

u cannot make this up

dems are the new jim jones. they think their followers will believe the lies they spew &amp; drink their kool aid

americans are awake!

dems have blood on their hands!

#kag🇺🇸",FAVOR
-2.38E+18,"these #joebiden ads are ridiculous.  stop trying to make him out like a saint.  here's all you really need to day about him:  ""he's not trump.""

that's basically how i feel about them.  biden sucks.  trump sucks worse.  end of story.",FAVOR
-2.39E+18,@USER @USER let's put it all on the table.  trump's returns.  joe biden's.  hunter biden's.  and those of his brother and daughters as well - all of whom appear to have benefited from offices joe held.,FAVOR
-2.41E+18,@USER crazy and creepy will not know what hit em this november! #maga,FAVOR
-2.42E+18,@USER sorry but he is my president! #trump2020 #trump2020landslide #trumpderangementsyndrome,FAVOR
-2.43E+18,"5/5 #joebiden, #kamalaharris, and the clintons have long hid behind certain democrats willing to put respectability politics before principle when it comes to the 1994 crime bill. however, many in the congressional black caucus only voted for it out of ""fear"" of ""worse"" bills. 👮‍♀️ HTTP",FAVOR
-2.44E+18,#joenbiden needed adderall to stay coherent #debate2020 #drugedupbiden,FAVOR
-2.46E+18,biden already sounds exhausted,FAVOR
-2.47E+18,"joe biden’s a fracking lier! united we stand.  with biden we fall.  
vote #trump2020. #maga2020  #nolyinbiden. #nocommunistusa  #nosocialistusa  #fracking

joe biden’s a fracking lier!
HTTP",FAVOR
-2.48E+18,i want to attend one of trumps #peacefulprotest @USER #trump2020 #trump #trumptrain2020 #bestpresidentever45 #45 #trump2020landslide #thatsmypresident #thankyoumrpresident #cmonman #4more4trump #americawakeup #bidendementia #4moreyears #trumpytrumpy #lovemypreaident 🇺🇸,FAVOR
-2.49E+18,@USER socialism is what the democratic party is trying to bring down on our own country!!! drain that swamp!! #trump2020 #trumpsaveamerica,FAVOR
-2.51E+18,apparently you didn’t listen to his speech.  he did not downplay anything.  it was perfect!  i would have loved to see biden speak live for just 15 minutes!  #impossible ⁦@USER⁩ #trump2020 🇺🇸 HTTP,FAVOR
-2.52E+18,@USER @USER maybe they should look into him being on epstein’s plane 26 times. and did it take clinton to forbidden island?  #trump2020 #wakeupamerica,FAVOR
-2.53E+18,@USER i’m a pissed uaw member. you’re supporting open borders which = lower wages. supporting attacks on cops. my brothers stand for our flag &amp; for #trump2020. flags shirts hats bumper stickers all over our shop. uaw is a disgrace to the usa.,FAVOR
-2.54E+18,@USER @USER i hope that's right! #voteredtosaveamerica #trump2020 #kneepadsandpeepads,FAVOR
-2.56E+18,"@USER @USER but the media says its peaceful. lmao, msm is a joke, enemy of the people. #trump2020",FAVOR
-2.57E+18,"@USER @USER @USER yep! with fox choking down throats of the american people with scum like brazile! who needs enemies! good riddance 
@USER 
#trump2020 HTTP",FAVOR
-2.58E+18,making liberals cry again t-shirt #republicanlegion #trumpswag #trump #trump2020 #gop #trumptrain #maga #makeamericagreatagain #gop #kag2020 #republican #conservativees #americafirst HTTP,FAVOR
-2.59E+18,trump a great leader is a good listener #debates2020,FAVOR
-2.61E+18,@USER yooo biden on da sexual drugs doe??,FAVOR
-2.62E+18,@USER we know better joe. #trump2020 @USER  @USER  ❤️🇺🇸🕺 HTTP,FAVOR
-2.63E+18,@USER @USER @USER @USER @USER yea trump was the one that told democratic governors to herd up the elderly into nursing homes which accounted for about half of covid deaths... oh wait no that was the dems acting on their own accord. its no wonder 5 blue states account for over 40% of covid deaths...,FAVOR
-2.65E+18,@USER @USER then why not allow himself to be checked so it can be verified by a third party that biden is not being fed answers or assisted in any way?,FAVOR
-2.66E+18,"installment 4:  joe biden: a lifetime of lying &amp; plagarism.

let's take a peek, shall we?

'joe biden's lying, bullying and cognitive deficits make him a poor choice for president. does this explain why he's been 'kept in the basement'?' HTTP",FAVOR
-2.67E+18,"@USER @USER welcome to #joebiden’s version of america - coming to a neighborhood near you. 

#2020worstyear 
#2020election 

 HTTP",FAVOR
-2.68E+18,@USER every idea biden put forth about covid had already been accomplished by trump.biden fail.,FAVOR
-2.70E+18,"@USER how long until you wake up and hold @USER, @USER,  and @USER accountable? oh wait that's right, it's @USER fault. #hypocrisy #2020election #americafirst #democratsdontcare #countryoverparty",FAVOR
-2.71E+18,@USER why don't you declare your broken unemployment system a public health crisis??? 5 dam months i've been waiting for my money! i bet you or any members of your staff &amp; family has not missed a single paycheck during this pandemic!!! #removewhitmer #whitmersucks #teamtrump #wwg1wga,FAVOR
-2.72E+18,"hey biden
i am not afraid of your disease covid

i will feel safer and with more hope with #trump2020

and i know where beloit is and it’s not the n pittsburgh 😂",FAVOR
-2.73E+18,#democrats are realizes how serious middle-america is about #fourmoreyears| #trump2020.,FAVOR
-2.75E+18,"@USER @USER that’s fine, because this will have your dad win in a landslide in november. #trump2020",FAVOR
-2.76E+18,"@USER it must have been amazing seeing it in person, videos like this give me goosebumps! 🇺🇸🇺🇸🇺🇸 #godblessamerica #trump2020",FAVOR
-2.77E+18,"@USER @USER @USER carmen best was doing her job!! something “educators” like you, should be doing!!! instead, you fill young minds with socialist retoric.... here’s an idea, teach facts, not personal ideologies.... teach free thinking... not indoctrination!!! #trump2020",FAVOR
-2.78E+18,"@USER @USER hahajajajajajhahaha... maybe before the end of the year, and you have to send soros money to the idiots who follow him. he is a very low energy person. almost as interesting as watching paint dry. #trump2020 #walkaway #walkawayfromdemocratsforever",FAVOR
-2.80E+18,"@USER @USER @USER @USER @USER @USER @USER @USER you mean like all the 2016 delusion that had your corrupt and failed candidate @USER winning by a landslide in every poll even into election night? @USER #maga #trump2020 hahaha, see you in #nodember",FAVOR
-2.81E+18,@USER @USER meadow pollack is the future.. please keep her alive in this communist world .. love from canada.. #maga #trump2020tosaveamerica,FAVOR
-2.82E+18,"1/ shame on @USER allowing the inaccurate report by @USER re #debates2020 bc john said that #trump engaged in name calling along w/joe bt the #truth #fact is that only biden attkd in name calling,biden was first to attk personally,first to name calling(trump",FAVOR
-2.83E+18,'kamala harris is the most liberal person in congress': trump lays into biden's vp pick and says she's even more liberal than bernie sanders.#trump..#gop..#elections,FAVOR
-2.85E+18,@USER president trump! although they’ve tried like hell! #maga,FAVOR
-2.86E+18,"@USER so you mean to tell me that suburban housewives can’t be women of color?? or that low income only refers to people of color???? are you serious??? you are what is wrong with america, disgusting #trump2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",FAVOR
-2.87E+18,how in the hell did they allow a biden for president mask behind chris wallace!,FAVOR
-2.88E+18,@USER everyone is keeping them in their basement in honor of #hidenbiden. #trump2020,FAVOR
-2.90E+18,"@USER @USER obamas cages.  obama’s america.  gone!  
thanks to trump! #maga",FAVOR
-2.91E+18,@USER nope! #trump2020 all the way! #backtheblue #safetyfirst,FAVOR
-2.92E+18,good morning fellow patriots! things are getting crazy- stay strong! it will get better! #maga #trump2020,FAVOR
-2.94E+18,@USER remind us of how lincolnproject is filled with a bunch of communists that wish death on america? we know that already. #trump2020,FAVOR
-2.95E+18,@USER stephen king lives in the twilight zone of his demented mind. #liberalismistherealpandemic #trump2020,FAVOR
-2.96E+18,"the #dnc choosing joe biden as a presidential nominee is just as confusing as joe biden choosing a potential vp based on skin color. 

what are the democrats up to?",FAVOR
-2.97E+18,@USER @USER lmao... like you care about america. #trump2020 and it will be a huge win!,FAVOR
-2.99E+18,if you can protest you can vote in person you go food shopping you can vote in person you can go to play lottery you can vote in person  you can go to the beach you can go vote in person you can work you can vote in person #trump2020,FAVOR
-3.00E+18,"@USER @USER that's because he's a brainwashed black #democrat! he's their errand boy.
isn't what the #democrats does, and, use them as baits to catch other blacks!
blacks don't hate other people, unless they are bad, that's not racism!",FAVOR
-3.01E+18,@USER biden will try to cheat for sure,FAVOR
-3.02E+18,the best is yet to come...#trump2020 #potus #potus45 @USER @USER @USER HTTP,FAVOR
-3.04E+18,"@USER we enjoyed every minute of it!!!  #maga

#trump2020",FAVOR
-3.05E+18,"@USER republicans trying to steal the election?  no, that is what you demonrats are trying to do.  mail-in ballots are highly susceptible to fraud and you know this.  you can't beat trump without cheating, and we know this.  #trump2020",FAVOR
-3.06E+18,"@USER @USER haha - she is already breaking your hand. what will she break on you next?
#trump2020 
#dementiajoe HTTP",FAVOR
-3.07E+18,@USER watch this poll disappear like magic once trump overtakes biden. HTTP,FAVOR
-3.09E+18,"dear @USER -the more u &amp; #liberal #democrats deny that #antifa exists &amp; are destroying our cities, the more people will vote for #trump! tell these groups they don't exist: @USER @USER @USER @USER
@USER @USER
#exgop",FAVOR
-3.10E+18,"@USER joe biden’s 47 years vs trumps 47 months. and trump wasn’t a politician, now that’s embarrassing for you joe. it is what it is because joe biden is who he is.",FAVOR
-3.11E+18,"i'd choose steyer over biden any day. 
#democraticdebate #demdebate #demdebate2020",FAVOR
-3.12E+18,"@USER @USER @USER cognitive decline or out and out lying, or both! #trump2020",FAVOR
-3.14E+18,@USER @USER #joebiden and think in the same sentence.  that really is a stretch-#nicetry #tuesdaythoughts #fakenews #vox HTTP,FAVOR
-3.15E+18,@USER pelosi just made you famous.. #trump2020,FAVOR
-3.16E+18,"that 1977 @USER is one loving #blm supporter alright. and @USER isn’t responsible for her grandparents owning slaves; then no one else is either, right? well that’s how equality works... 🤷🏼‍♂️ #trump2020 HTTP",FAVOR
-3.17E+18,"so you guys really spent two weeks claiming trump was on adderall— only to have joe biden refuse to take a drug test ahead of the debates, and now you’re silent? 

liberals could not be more full of it. 

@USER will be clearly be loaded up tonight.",FAVOR
-3.19E+18,2/ that their slaves will #wakeup revolt&amp; #walkawayfromdemocrats #walkawayfromdemocratsforever #walkaway #walktofreedomwithrepublicans #walktofreedomwithgop #votetrump #voteteaparty  #voteteaparty #kag #maga #ccot #vets #military #parents #women #dads #moms #soccermom #geny #genz,FAVOR
-3.20E+18,@USER vote red people.. #trump2020,FAVOR
-3.21E+18,"""i paid millions of dollars in taxes,"" president trump says. #presidentialdebate2020 #debates2020 #usa #maga2020 #kag #election2020 #debatenight #economy",FAVOR
-3.22E+18,@USER @USER #trump2020 faster please!!!!,FAVOR
-3.24E+18,"the only thing that worries me about this whole thing is that trump is showing them the true power of the presidency - we can never, ever allow an obama or a bush or a clinton type in the house again. 

#maga",FAVOR
-3.25E+18,"@USER biden is lame if he can't handle a freaking 90 minute debate...you demonrats i swear, he is so messed up.",FAVOR
-3.26E+18,"realdonaldtrump: can you believe what’s happening!? they give joe hiden’ the questions, and he reads them an answer! HTTP",FAVOR
-3.28E+18,@USER biden is toast HTTP,FAVOR
-3.29E+18,at the trump event rally today in la #trump2020 let’s turn california red! HTTP,FAVOR
-3.30E+18,@USER @USER maybe she shouldn’t of hooked up with a geriatric to get her first job #trump2020 HTTP,FAVOR
-3.31E+18,"@USER @USER @USER pays his taxes? lmao...biden and his wife avoided paying payroll taxes on their book profits by just paying themselves a small amount and leaving the rest in their ""corporation"" he tool legal loopholes like trump and everyone does.",FAVOR
-3.33E+18,"@USER 1988 brutal media takedown of candidate joe biden for  “mistruths”.

biden had to drop out of the 
1988 campaign bc of his chronic inability to tell the truth.

classic joe. where’s the media today?

let’s introduce a new generation to the same old joe.👇

HTTP",FAVOR
-3.34E+18,@USER keep counting this country out #maga,FAVOR
-3.35E+18,"@USER ask #quidproquojoe about his off shore accounts with china, #burisma, and others thanks to #payperplay scheme for him and obama through #hunterbiden! #jillbiden apparently has no issues with spending these illegally gained monies! #maga #kag #trump2020 #joebehiden!",FAVOR
-3.36E+18,"@USER @USER most divisive/corrupt president in history #obamagate
#trump2020",FAVOR
-3.38E+18,"@USER trump agreed to have his ears checked ..and biden has refused. so far, biden has requested a break every 30 mins, has refused a drug test and now has refused to be checked for any electronic devices that may aid him in his debate v trump. you do the freaking math!",FAVOR
-3.39E+18,"after night 1 of the democratic communist party convention, it’s clearer than ever before what they’re saying to us. vote for us or what’s been happening in portland, seattle, and chicago will get a lot worse. #endthismadness #trump2020",FAVOR
-3.40E+18,"obama gate is just start getting unraveling! durham investigation just indicted corrupt fbi lawyer who falsified information to get fisa.

now the question is why a lawyer lie? on behalf of whom?

the fbi should be ashamed of itself!

#durham
#obamagaate
#russiahoax
#trump2020",FAVOR
-3.41E+18,"what a garbage mayor. so typical, blame trump. #trump2020 #chicago #lockdown #covid19",FAVOR
-3.43E+18,"@USER @USER @USER @USER he should be in jail not in the white house. #pedojoe #joebiden
HTTP",FAVOR
-3.44E+18,"@USER you have 1 follower, follow no one and have no pic.... your opinion matters why?
#trump2020 
#wwg1wga",FAVOR
-3.45E+18,democrats want the $600 unemployment money to stay there so their riots i mean “protests” stay funded and these morons don’t have to work. #trump2020 #democratsaredestroyingamerica,FAVOR
-3.46E+18,"sorry gates, fauci &amp; dems, this shit works.  we know u want more deaths to depopulate &amp; to make trump look bad, but as more people take it &amp; wake up your plan is being exposed🤬 #trump2020 #qanons 

HTTP",FAVOR
-3.48E+18,"@USER @USER citizens of democrat run cities that are being destroyed need to sue their local government for allowing this lawlessness, and promoting it as #peacefulprotest . take their money, #draintheswamp and force local government to allow federal government intervention to restore order.",FAVOR
-3.49E+18,"@USER @USER democrat leaders are traitors!!!
#voteoutthetreasonousdemocrats 
#trump2020",FAVOR
-3.50E+18,"#hahahahaha 
""singer kacey musgraves says a vote for president trump in november is 'an act of violence'"" HTTP",FAVOR
-3.51E+18,"don’t forget. @USER has helped those in need by extending unemployment benefits, not democrats. remember that when you go to the polls in november. the democrats would rather play corrupt political games than support much need relief for the american people! #trump2020",FAVOR
-3.53E+18,"mike pence said ""boooden sees american darkness, but i see american greatness""

fantastic job for the #rnc2020 #fourmoreyears #mikepence #kag2020 #redwave2020 #maga #patriotsunited",FAVOR
-3.54E+18,"@USER @USER #demconvention just said he will basically copy @USER cause he has no ideas of his own. #election2020 also #usa is much bigger the other countries so yes we would lead the world in #coronavirus cases. plus @USER didn’t want to close boarders, trump did early!",FAVOR
-3.55E+18,"@USER dems have mastered money laundering, they do it all over the world and call it aid #trump2020",FAVOR
-3.57E+18,can someone point me to the nearest antifa headquarters so i can sign up? who's the local leader? is there an email for antifa? #maga #debates2020 #trump2020 #bidenharristosaveamerica,AGAINST
-3.58E+18,@USER typical. i don't know why nobody stands up to these turds. #dumptrump,AGAINST
-3.59E+18,"loved seeing openly lgbtq elected officials @USER, @USER, and @USER assist in delivering the 2020 democratic convention keynote 🇺🇸 🏳️‍🌈 #demconvention #keynote #bidenharris2020",AGAINST
-3.60E+18,@USER screw you #democraticnationalconvention #trump #trumpisanationaldisgrace #trumpvirus #dncconvention #wethepeople #biden2020tosaveamerica,AGAINST
-3.62E+18,"@USER + @USER + @USER + @USER = the a team 

#biden #election2020 #bernie #obama #warrenendorsesbiden #joebiden #presidentbiden #votebluetosaveamerica #voteblue2020 #notmeus #bluewave2020 #unitedasone #southasian #asian #electionsmatter #novemberiscoming HTTP",AGAINST
-3.63E+18,"i find it strange that djt would never hire someone at his businesses without a resume stating qualifications...but he thinks his ""resume"" qualified him to be the leader &amp; commander in chief of the usa. 🤔🤔🤔
#votebidenharristosaveamerica #bidenharris2020landslide 
#biden2020",AGAINST
-3.64E+18,"@USER @USER enjoy!

please #followback everyone who rt’s this short (1:36), upbeat video 

#voteblue 
#votebidenharris2020 
- “kamala and joe” - 
(remember to click “thumbs up”.)

thanks! 

HTTP",AGAINST
-3.65E+18,america's ceos say trump failed on coronavirus -- and they're backing biden HTTP,AGAINST
-3.67E+18,"@USER by this time in nazi germany ted here would be showing up to be fitted with a uniform. 
gop want one party rule. they will lie cheat steal burn our constitution to achieve that end. gop want to rule not govern.
#votelikeyourlifedependsonit because it does.
#votebluetosaveamerica",AGAINST
-3.68E+18,"kneeling for the flag is against our military.

calling our fallen soldiers, pow, and soldiers losers and suckers is perfectly ok

trump logic! #maga dont deserve this country. #maga2020 voters should be deported the day of bidens inauguration for their hatred of america.",AGAINST
-3.69E+18,"is the rnc going to march out every trump voter?

newsflash: 
lies don't sway people who read

#noplatform 
#boring 
#votebluetosaveamerica HTTP",AGAINST
-3.70E+18,"@USER @USER @USER he's a senate-confirmed presidential appointee and forbidden to even attend the convention.  that's hardly the democrats keeping him from speaking.  and if you want to talk double standards, the trump admin is full of them so stop whining. it's time for trump to go. #voteblue2020",AGAINST
-3.72E+18,how to safely return your absentee ballot without usps #vote #votebidenharris #voteblue2020 #voterfraud #votersuppression  HTTP,AGAINST
-3.73E+18,"it's the final night of the #demconvention!

make sure you watch joe biden with me! 9 pm et - HTTP",AGAINST
-3.74E+18,if after watching the debate you still are voting for trump... wow,AGAINST
